"Title: Casdon Toy Sat Nav Steering Wheel  
Category: Toys & Games  
Brand: Casdon  
Description: An interactive steering wheel for children 3+ that provides spoken commands, realistic motoring sounds, and flashing lights to simulate a real driving experience.  
Details: Features 12 spoken commands with responsive audio, realistic engine and horn sounds, flashing indicator lights, and requires 3 AA batteries.",0
"Title: APS 4"" Black iBoard Running Board Side Step  
Category: Automotive Accessories  
Brand: APS  
Description: Durable aluminum side step that supports up to 300 lbs and provides a non‑slip rubberized surface for easy vehicle access.  
Details: Features a low‑profile flat design, aircraft‑grade aluminum construction, and comes with all hardware for DIY installation.",0
"Title: Gadget‑Park Kickstand iPhone 13 Mini Carbon Fiber Case  
Category: Mobile Accessories  
Brand: Gadget‑Park  
Description: A slim, luxury carbon‑fiber case for the iPhone 13 Mini with a hidden kickstand and wireless‑charging compatibility.  
Details: Features a metal back with hybrid plating, shockproof TPU, anti‑scratch protection, and a precision‑cut design that fully preserves all ports and buttons.",0
"Title: FastEddy Bearings – Kyosho Ultima II Sealed Bearing Kit  
Category: Racing Components  
Brand: FastEddy Bearings  
Description: High-performance, sealed bearings designed to fit Kyosho Ultima II kits.  
Details: Constructed from GCr15 steel with low‑drag rubber seals and proprietary synthetic lubrication for long, smooth runs.",0
"Title: Samsung 7‑Spin 2‑in‑1 AC Adapter (65W)  
Category: Electronics  
Brand: Galaxy Bang USA  
Description: A 65W AC adapter compatible with Samsung 7‑Spin 2‑in‑1 models K01US, K02US, and K03US.  
Details: Features USB‑C output, short‑circuit protection, and worldwide voltage input 100‑240V.",0
"Title: KalluliCC Reusable Quail Egg Cartons 100 Pack  
Category: Household / Storage  
Brand: KalluliCC  
Description: Durable plastic cartons designed to hold 12 quail eggs each, available in a 100‑piece bulk pack for farmers and retailers.  
Details: Lock‑together edge bands secure eggs, breathable gaps maintain freshness, and clear material lets buyers see contents at a glance.",0
"Title: DAC MP-107 Height Adjustable Monitor Riser  
Category: Office Furniture  
Brand: DAC  
Description: An ergonomic, height‑adjustable monitor riser that reduces eye and neck strain by raising your screen to eye level.  
Details: Supports up to 30 kg (66 lb) monitors, adjustable from 1″ to 4.8″ (2.54 cm–12.20 cm), 13 × 10.5″ platform, made from 30% recycled ABS plastic.",0
"Title: Disney Alice in Wonderland PopSocket with Swappable PopGrip  
Category: Accessories  
Brand: Disney  
Description: A PopSocket featuring the iconic Alice in Wonderland design that comes with a detachable, swappable PopGrip for versatile use.  
Details: Includes a removable top for wireless charging compatibility, an expandable stand for hands‑free video calls, and strong adhesive for most smooth, hard plastic cases.",0
"Title: 14‑pt Green Pocket Folder, Letter Size, Fastener #1  
Category: Office Supplies  
Brand: Ecom Folders  
Description: Durable 14‑pt green folder with a built‑in half‑pocket for secure document storage.  
Details: Features a full‑cut end tab for shelf filing, fastener in position #1, and standard letter‑size dimensions.",0
"Title: M.A.R.C.H. 10‑Pack Trauma Cards  
Category: Medical Supplies  
Brand: Rescue Essentials  
Description: A quick‑reference set of mnemonic cards for managing traumatic injuries.  
Details: 10 cards, 6""×4.25"" each, 0.2"" thick, total weight 2.24 oz.",0
"Title: Bless This Home Wall Decal  
Category: Home Décor  
Brand: Decals for the Wall  
Description: A sleek black vinyl decal that reads ""Bless this Home and All Who Enter,"" perfect for greeting guests.  
Details: Easy to apply with a self-adhesive backing, removable without damage, and printed on premium Oracal exhibition-grade vinyl.",0
"Title: YUMIYU iPhone 14 Flag Eagle Case  
Category: Accessories  
Brand: YUMIYU  
Description: A patriotic silicone phone case for iPhone 14 with an American flag eagle design.  
Details: Made from premium soft silicone, it offers drop protection, precise cutouts for all ports, and a non‑slip grip.",0
"Title: 30‑Pack St. Patrick Day Picture Frame Craft Kits  
Category: Craft Supplies  
Brand: Chiazllta  
Description: A set of 30 St. Patrick Day picture frames with 320 self‑adhesive stickers for kids to create festive holiday decorations.  
Details: Each 16 × 12 cm card comes with bright, durable stickers, encouraging creativity and fun DIY activities for children.",0
"Title: ZYAN Smart 48FT RGB WiFi Patio String Lights  
Category: Home & Garden – Outdoor Lighting  
Brand: ZYAN  
Description: 48‑foot smart RGB LED string lights that change color with music, sync to Alexa, and can be controlled via app, remote, or voice.  
Details: Features 16 million colors, dimmable, waterproof IP65, shatter‑proof LEDs, and scheduling/remote control for party or backyard use.",0
"Title: Dayco Black Serpentine Belt  
Category: Automotive  
Brand: Dayco  
Description: A high‑performance black serpentine belt designed to reduce noise, lower operating temperatures, and resist slippage.  
Details: 95"" long, .82"" wide, six‑ribbed grooved design for cooler running, longer life, and improved overload capability.",0
"Title: Ore International Sterling Matte Black Table Lamp with Wireless Charging  
Category: Electronics  
Brand: Ore International  
Description: A sleek black metal table lamp featuring a wireless charging station and a USB port for convenient device charging.  
Details: The lamp includes a pull‑chain switch, a 2 A USB port, a 3″ diameter wireless charging pad, and a matte black semi‑bell shade, all UL listed for safe use.",0
"Title: Laguna Brass RV Mobile Home Swivel Faucet  
Category: Plumbing  
Brand: Laguna Brass  
Description: A lightweight, chrome-finished swivel kitchen faucet designed for RV, motorhome, and mobile home sinks.  
Details: Features a lever handle with a washerless ball mechanism, ABS plastic body, and standard U.S. plumbing connections for easy installation.",0
"Title: IOTA DLS‑27‑25 24 V 25 A Automatic Battery Charger/Power Supply  
Category: Electronics  
Brand: IOTA Engineering  
Description: 24 V automatic battery charger and power supply delivering 25 A continuous at 675 W.  
Details: Clean 27.2 V DC output, 108‑132 V AC input, integrated cord, 2‑year warranty.",0
"Title: Yuasa YTX14L‑BS Sealed AGM Battery  
Category: Automotive Batteries  
Brand: Yuasa  
Description: Maintenance‑free AGM battery for Harley‑Davidson Sportster 2004 and newer models.  
Details: Offers 200 cold cranking amps, 12 Ah, sealed enclosure, vibration‑resistant design, and a three‑year lifespan with minimal self‑discharge.",0
"Title: Compact 8x42mm Roof Prism Binoculars  
Category: Optics  
Brand: Crosman  
Description: A lightweight, compact binocular set with 8x magnification and 42mm objectives for bright, clear images.  
Details: Features quick-focus bridge, multi-coated lenses, roof prism design, and a reinforced rubber-armoured body for durability and grip.",0
"Title: Stanley 84‑647 FatMax 8‑Inch Push‑Lock Groove Joint Pliers  
Category: Tools / Hand Tools  
Brand: Stanley  
Description: 8‑inch groove‑joint pliers featuring a durable push‑lock mechanism for secure, one‑handed operation.  
Details: Constructed from a blend material, these pliers weigh 0.47 lb and measure 9.7 × 11.1 × 0.6 in, providing a reliable grip for various fastening tasks.",0
"Title: PerTronix 1142 Ignitor for Delco 4‑Cylinder  
Category: Electronics  
Brand: Pertronix  
Description: Reliable, maintenance‑free electronic ignition that replaces breaker points for Delco 4‑Cylinder engines.  
Details: Features quick installation, stealth design under the distributor cap, and stable timing without adjustments.",0
"Title: SPI Motorcycle Shock Spring Installer  
Category: Automotive Parts  
Brand: SPI  
Description: Quick‑install shock spring mounting tool for motorcycles.  
Details: Features dual shoe design for both left and right springs, heavy‑duty construction, and installs in under 30 seconds.",0
"Title: Front Protective Grille Winch Guard  
Category: Vehicle Accessories  
Brand: Munirater  
Description: A black powder‑coated steel guard that protects the front grille and winch on 2018‑2021 Wrangler Rubicon JL models.  
Details: Designed to bolt onto the stock bumper with no drilling, it matches the grille contours for a seamless, durable fit.",0
"Title: Portable 12800mAh Power Bank for Guitar & Multi‑Effect Pedals  
Category: Electronics  
Brand: (Brand not specified)  
Description: A compact, rechargeable power bank that delivers 9V/12V/18V/24V outputs for guitar, bass, and multi‑effect pedals, keyboards, and electric drums.  
Details: It offers 2000mA at 9V, 1000mA at 12V, and 450mA at 18V/24V with built‑in short‑circuit and overcurrent protection, fast 3‑hour charging, and 12‑hour runtime for typical pedal setups.",0
"Title: Mogobe Replacement Projector Lamp  
Category: Electronics  
Brand: Mogobe  
Description: Energy‑efficient lamp for home cinema projectors.  
Details: Compatible with a wide range of Epson models and delivers 20‑watt performance.",0
"Title: PureGear 2‑Way Privacy Tempered Glass Protector  
Category: Electronics  
Brand: PureGear  
Description: 9H tempered glass screen protector with privacy tint for iPhone 13/13 Pro.  
Details: Touch‑sensitive, anti‑fingerprint coating, bubble‑free self‑alignment tray, case‑friendly, lifetime replacement guarantee.",0
"Title: Sapphire Radeon HD 6870 1 GB GDDR5 Video Card  
Category: Computer Hardware  
Brand: Sapphire Technology  
Description: 1 GB GDDR5 Radeon HD 6870 with dual DVI, HDMI, and DisplayPort outputs for high‑performance gaming.  
Details: Features 900 MHz GPU clock, 256‑bit memory interface, DirectX 11 support, and AMD Eyefinity for up to three displays.",0
"Title: RSI Racing GH‑2 Hi‑Power Grip Heater Element Kit – Extended  
Category: Automotive Accessories  
Brand: RSI Racing  
Description: A high‑power, three‑wire grip heater element that keeps handlebars warm on 12V snowmobiles.  
Details: Features self‑adhesive backing for easy installation, high/low temperature control, and an extended hook to heat both the handlebar and back area of the grips.",0
"Title: Custom 16"" Alphabet & Number Foil Mylar Balloons  
Category: Party & Celebration  
Brand: Floating Away Balloon Company  
Description: 16‑inch foil mylar balloons customized with names or numbers for graduations and birthdays.  
Details: Each set includes a ribbon, straws, and easy‑inflate instructions; available in gold, rose gold, silver, black, blue, and pink.",0
"Title: Alternator Pulley + Free Wheel Lock for Porsche 986‑997  
Category: Automotive Parts  
Brand: INA  
Description: New INA alternator pulley with free wheel lock for Porsche 986–997 models.  
Details: Fits 1997‑2008 986/986s, 2000‑2008 996 Boxster/Boxster S, 2001‑2008 996 Cayman/Cayman S, 1999‑2009 997 911 Turbo, 1999‑2008 997 911 Carrera variants; includes full 1‑year warranty.",0
"Title: Impact Air‑Cushioned Heavy‑Duty Light Stand, 9′6″  
Category: Lighting Accessories  
Brand: Impact  
Description: A robust black aluminum light stand with air‑cushioned support and sure‑twist section locks, designed to reduce impact damage.  
Details: Supports up to 22 lb, 3 sections, optional casters, 5/8"" stud, and 1‑year limited warranty.",0
"Title: SanDisk 64 GB SDXC Extreme Pro + Card Reader  
Category: Electronics  
Brand: SanDisk  
Description: High‑speed SDXC memory card bundled with a versatile card reader.  
Details: 4K‑capable V30 U3 performance, 200 MB/s read, 90 MB/s write, water‑, shock‑, temperature‑ and X‑ray‑proof.",0
"Title: BOXI Radiator Condenser Cooling Fan Assembly for Toyota Yaris  
Category: Automotive Parts  
Brand: BOXI  
Description: Replacement fan assembly that fits Toyota Yaris hatchback/sedan models 2007‑2014.  
Details: Features OEM-compatible design, 12V operation, and a 1‑year warranty.",0
"Title: Square Leather Sandbag – 6"" x 6""  
Category: Art & Crafts Supplies  
Brand: Eurotool  
Description: A 6‑inch square leather sandbag ideal for stamping, chasing, and forming.  
Details: Slip‑resistant leather that absorbs impact and noise, weighing 1.6 lb and measuring 5.1 × 5.1 × 2.1 in.",0
"Title: Slim Minimalist Leather Wallet Case  
Category: Mobile Accessories  
Brand: N/A  
Description: A slim leather wallet case for the iPhone 14 Pro with RFID‑blocking card slots.  
Details: Features a 3 mm raised bumper, two secure card slots, and Apple Pay compatibility.",0
"Title: 2"" 3‑Point Trailer Hitch for Category 1 Tractors  
Category: Farm & Agricultural Equipment  
Brand: EGO BIKE  
Description: A durable 2‑inch receiver hitch that fits Category 1 tractors and supports heavy‑duty towing.  
Details: Features a 29.5"" wide × 19"" tall steel frame, ¼"" thick alloy steel tubing, 7/8"" Cat 1 lift pins, and a bright red powder‑coated finish for visibility and corrosion resistance.",0
"Title: Ford Focus 2000‑2005 Coil Spring Lowering Strut Kit  
Category: Auto Parts  
Brand: Complete Struts  
Description: Four 1.25"" coil spring lowerings for the Front and Rear of a 2000‑2005 Ford Focus.  
Details: Painted black struts, 72 lb weight, 24×16×8 in package.",0
"Title: Rugged Ridge Fixed Rear Seat – Tan  
Category: Automotive Accessories  
Brand: Rugged Ridge  
Description: Durable, non-folding rear seat designed for 1955‑1995 Jeep CJ & Wrangler YJ.  
Details: Constructed with automotive‑grade vinyl and powder‑coated steel frame, it bolts directly to the floorboard with minimal drilling and uses existing seat belts.",0
"Title: ACANII Headlamp Replacement for 2005-2006 Toyota Camry  
Category: Automotive Parts  
Brand: ACANII  
Description: OEM‑equivalent headlamp housings and lenses for 2005‑2006 Toyota Camry LE, XLE, SE.  
Details: Polycarbonate lenses with UV protection and high impact resistance, amber reflectors meet DOT/SAE standards, titanium‑chrome housing.",0
"Title: Gigaset A694A Cordless Phone  
Category: Telephony  
Brand: Gigaset  
Description: A compact cordless phone with a built‑in answering machine and caller ID, featuring a high‑contrast 2‑inch display and superb voice quality.  
Details: Equipped with an answering machine (30‑min capacity), call blocking, handsfree HSP, long standby (180 h) and environmentally friendly ECO‑DECT technology.",0
"Title: Stehlen Underseat Storage Organizer Box  
Category: Automotive Accessories  
Brand: Stehlen  
Description: A textured black underseat storage box designed for 2014‑2018 Chevy Silverado/GMC Sierra 1500 Crew Cab and 2015‑2019 2500/3500 Crew Cab models.  
Details: Features removable gun rack, polyester construction, and fits only full‑size door configurations.",0
"Title: 12‑in‑1 Portable Screwdriver Bits Set  
Category: Tools & Hardware  
Brand: Hilitand  
Description: A compact set that includes a ratchet wrench, extension rod, and 10 versatile bits for quick and precise screw handling.  
Details: Features magnetic holders, a switchable ratchet direction, and a convenient carry bag for on‑the‑go repairs.",0
"Title: Tool-Free 10Gbps M.2 NVMe/SATA SSD Enclosure  
Category: Electronics  
Brand: Yeemie Pro  
Description: An aluminum external enclosure that instantly turns M.2 NVMe or SATA SSDs into a 10Gbps USB‑C device.  
Details: Supports B/M key SSDs up to 8TB (2230/2242/2260/2280), offers USB 3.2 Gen 2/Thunderbolt 4/3 compatibility, and features tool‑free installation with built‑in heat dissipation and safety protection.",0
"Title: Rubex 12‑Pack Low‑Odor Dry Erase Markers  
Category: Office Supplies  
Brand: RUBEX  
Description: Set of twelve low‑odor, chisel‑tip markers for clean, precise writing on whiteboards and other non‑porous surfaces.  
Details: Features long‑lasting ink, bright colors, and a large barrel for extended use.",0
"Title: iPhone 14 Pro Rugged Metal Bumper Case with Built‑in Screen Protector & Stand  
Category: Accessories  
Brand: CHENG  
Description: Heavy‑duty, military‑grade metal bumper case with a built‑in tempered‑glass screen protector and adjustable kickstand for the iPhone 14 Pro (6.1‑inch).  
Details: Made from aviation‑grade aluminum and TPU/PC, it offers 6‑foot drop protection, dustproof and waterproof construction, and a 360° full‑body shield that includes a raised bezel to safeguard the camera and screen.",0
"Title: Transformers Studio Series Arcee Action Figure  
Category: Toys & Games  
Brand: Hasbro  
Description: A highly articulated 3.5‑inch Arcee toy that converts between robot and motorcycle modes in 11 steps, complete with a blaster accessory.  
Details: Designed for ages 8+, this collectible figure features movie‑inspired detailing and poses for dynamic play.",0
"Title: Pirastro Passione 4/4 Violin A String 13½ Gauge  
Category: String Instruments  
Brand: Pirastro  
Description: A high‑quality gut‑core violin string offering a rich, complex sound.  
Details: 13½ gauge, aluminum winding, ball end, crafted in Germany for optimal playability.",0
"Title: Brown Moose Plush Huggie Bank  
Category: Toys & Games  
Brand: Puzzled  
Description: A 9‑inch, soft brown moose plush that doubles as a coin bank for kids.  
Details: Made from 100% polyester, it features a back‑hole for coins, a sturdy internal compartment, and hand‑sewn details for durability.",0
"Title: Staples Red 5"" 3‑Ring Better Binder (1000‑Sheet Capacity)  
Category: Office Supplies  
Brand: Staples  
Description: A durable red 5‑inch binder designed to keep your documents organized and protected.  
Details: Features three robust D‑rings, holds up to 1270 sheets, and fits standard letter‑size paper.",0
"Title: Plastic Corner Protectors for Flatbed Winch Straps (50 Pack)  
Category: Industrial Supplies  
Brand: Harriscos LLC  
Description: Heavy‑duty plastic edge protectors designed to shield flatbed winch straps from cuts and abrasion at corners.  
Details: Fits 2”, 3”, or 4” webbing, molded with ridges to keep straps under the corner, and complies with D.O.T. regulations.",0
"Title: Cerwin‑Vega H7653 6.5"" 60W RMS /340W MAX 3‑Way Coaxial Speaker  
Category: Audio / Car Audio  
Brand: Cerwin‑Vega  
Description: 6.5‑inch, 3‑way coaxial speaker delivering 60 W RMS and up to 340 W peak power for high‑fidelity car sound.  
Details: Features a graphite‑reinforced spun‑cone woofer, a 1‑inch PEI tweeter, and a vented steel frame for durable, low‑distortion performance.",0
"Title: WeatherTech Custom Fit Cargo Liners  
Category: Automotive Accessories  
Brand: WeatherTech  
Description: Custom‑fit cargo liners that protect the Dodge Durango’s trunk and interior from spills, dirt, and grease.  
Details: Made from proprietary TPO blend, features a raised lip, textured finish, and flexible design that withstands extreme temperatures.",0
"Title: Durafit Dark Gray Twill Seat Covers for 2010‑2021 Chevy Express Front Captain Chairs  
Category: Automotive Accessories  
Brand: Durafit Seat Covers  
Description: Premium custom‑fit seat covers made from durable dark gray twill that protect and style your 2010‑2021 Chevy Express captain chairs.  
Details: Machine‑washable, spill‑resistant fabric with no grab handle on the passenger backrest and easy installation.",0
"Title: Trekking 12313 Comfort Camera Strap  
Category: Accessories  
Brand: Trekking  
Description: A lightweight strap that eases neck strain while carrying a DSLR or binoculars.  
Details: Includes two compartments for batteries and memory cards, plus dual mounting straps for interchangeable camera or binocular use.",0
"Title: 12‑Pack Toffee Brown Adhesive Carpet Stair Treads  
Category: Home & Kitchen  
Brand: House, Home and More  
Description: Safe, non‑slip carpet treads that stick to stairs with pre‑applied double‑sided tape.  
Details: Made of high‑quality olefin carpet, each 8 × 23.5 in. tread features a skid‑resistant rubber backing and pre‑attached tape for quick, tool‑free installation.",0
"Title: iFJF Fuel Filter Base Replacement for Ram 2500–5500 6.7L Diesel Engines  
Category: Automotive Parts  
Brand: iFJF  
Description: Replacement fuel filter base with integrated heating sheet, designed for Ram 2500–5500 6.7L diesel engines (2013‑2018) and compatible with water separator.  
Details: Made of anodized aluminum, includes pre‑installed mounting bolts and a heating sheet that plugs directly into the vehicle’s interface.",0
"Title: Alltaco 4‑Piece Modern Bathroom Accessory Set  
Category: Home & Garden  
Brand: Alltaco  
Description: A wall‑mounted brushed nickel set featuring a toilet paper holder, bath towel bar, hand towel bar, and robe hook.  
Details: Crafted from corrosion‑resistant stainless steel with a sleek brushed finish, it’s easy to install and adds a modern, elegant touch to any bathroom.",0
"Title: Shure UA700 Omnidirectional Whip Antenna  
Category: Electronics  
Brand: Shure  
Description: Omnidirectional whip antenna compatible with Shure UR1/UR1M bodypack transmitters and UR5/P9R/P9RA/P10R receivers, operating in the 470‑530 MHz band.  
Details: Compact 5 × 1.5 × 0.3 inches, lightweight 0.192 oz, black finish, ideal for portable wireless audio systems.",0
"Title: SAS Safety Class‑3 Hi‑Viz Hooded Bomber Jacket, XL, Yellow  
Category: Personal Protective Equipment  
Brand: SAS Safety Corp.  
Description: A high‑visibility, waterproof jacket designed for workers in high‑traffic construction and emergency environments.  
Details: Made from 100% polyester 300‑denier Oxford PU, it features 2″ reflective tape, a fleece‑lined collar, detachable hood, multiple pockets, and meets ANSI/ISEA 107 Class 3 standards.",0
"Title: FOSOTO DSLR Camera Nylon Holster Case  
Category: Photography Accessories  
Brand: FOSOTO  
Description: Protective nylon holster case compatible with a wide range of DSLR cameras and lenses.  
Details: Features padded top handle, adjustable shoulder strap, metal double zippers, and side pockets for accessories.",0
"Title: Rockwood 611.26D Brass Door Knocker  
Category: Hardware  
Brand: Rockwood  
Description: Solid cast brass door knocker with satin chrome plated finish.  
Details: Measures 3-5/8"" wide x 6-3/4"" high, includes two flathead screws and washers for easy installation.",0
"Title: EMI Adult Medical Tuning Sensory Fork C128  
Category: Medical Instruments  
Brand: Elite Medical Instruments  
Description: A clinical‑grade, weighted tuning fork used for hearing and vibratory sensation assessment.  
Details: Made from non‑magnetic, corrosion‑resistant aluminum alloy; 3/8"" × 1"" bar stock; 128 cps; features a smooth two‑inch aluminum handle for bone conduction tests.",0
"Title: Treasury of Favorite Songs for Autoharp  
Category: Music  
Brand: Mel Bay  
Description: A 48‑page collection of American folk, patriotic, and international tunes arranged for autoharp and other chord instruments.  
Details: Includes multiple versions of each song, suitable keys for singing, and versatile playing styles.",0
"Title: Eonvic D‑Tap to LP‑E6 Dummy Battery Adaptor Power Cable  
Category: Electronics  
Brand: Eonvic  
Description: A cable that converts a Canon LP‑E6 dummy battery into a D‑Tap output for powering devices such as the SmallHD 501 monitor.  
Details: Features a 2 A, 8 V stabilized output, rugged connector construction, and fully tested for high reliability and EMC shielding.",0
"Title: 4"" Diamond Heavy-Duty Orange Dry Hole Saw Bit  
Category: Power Tools  
Brand: Diamond Products  
Description: A 4‑inch diamond‑cut hole saw bit designed for dry drilling in block and soft brick.  
Details: Features a 9‑inch depth, 5/8‑in to 1‑1/8‑in Jacobs chuck adapter, and comes with a 1‑year warranty.",0
"Title: 3dRose Chevron Pattern Hot Pink & White Zigzag Toggle Switch  
Category: Electronics  
Brand: 3dRose  
Description: A single toggle switch with a bright, chevron‑patterned hot pink and white zigzag design.  
Details: Made of high‑gloss, scratch‑resistant metal, 3.5"" × 5"" × 0.13"" in size, screw‑in installation, and includes matching screws.",0
"Title: Butterbean's Café Cupcake Cart  
Category: Toys  
Brand: Fisher‑Price  
Description: A colorful cart for Butterbean’s Café figures that lets kids serve up sweet stories.  
Details: The cart is lightweight, includes peggable accessories, and features a butterfly handle for figures to “fly” alongside.",0
"Title: Acura RDX Splash Guard (08P00-STK-200A)  
Category: Automotive Accessories  
Brand: Acura  
Description: Protective splash guard for 2010‑2012 Acura RDX wheel wells.  
Details: Custom‑fitted, injection‑molded thermoplastic with a black powder‑coated finish, includes front and rear guards, and is screw‑in without drilling.",0
"Title: TXGOT 20W USB‑C Charger & Cable Protector  
Category: Electronics  
Brand: TXGOT  
Description: A cute avocado‑colored PVC case that shields Apple’s 20W USB‑C charger and Lightning cable from bending and wear.  
Details: Shock‑absorbent, anti‑fall protection with a single‑piece design, lightweight (2.08 oz) and easy to attach.",0
"Title: Canamax Premium Refrigerator Air Filter  
Category: Home & Kitchen  
Brand: Canamax  
Description: 6‑pack air filters that keep your refrigerator odor‑free for 6 months.  
Details: Made with activated carbon, fits Whirlpool, KitchenAid, and other major brands.",0
"Title: Beck/Arnley 051-6291 Hub & Bearing Assembly  
Category: Automotive Parts  
Brand: Beck/Arnley  
Description: A complete wheel hub and bearing kit that matches OE specifications for form, fit and function.  
Details: Features durable construction, premium materials, and optional ABS ring or sensor for precise installation.",0
"Title: 256MB Kit 2 × 128MB DRAM for Cisco 2610/2611/2620/2621/2650/2651 Routers  
Category: Networking Components  
Brand: Parts‑Quick  
Description: Dual 128 MB DRAM modules providing a 256 MB memory upgrade for Cisco routers.  
Details: Designed for the 2610XM, 2611XM, 2620XM, 2621XM, 2650XM, and 2651XM models, it matches the equivalent Cisco –128D specification.",0
"Title: Luxsego Filtered Showerhead with Stop Button  
Category: Bathroom Accessories  
Brand: Luxsego  
Description: A high‑pressure showerhead featuring a double‑filter bead system and a pause button for water savings.  
Details: Offers 4 spray modes, 200% water pressure, and a tool‑free, solid build that fits standard shower arms.",0
"Title: Versa-Step Trailer Attachment Platform  
Category: Marine Accessories  
Brand: DuraDuty  
Description: A sturdy 8"" x 18"" platform that can be mounted vertically or horizontally to any boat trailer for safe and dry boat launching.  
Details: 300 lb capacity, non-skid, chemical-resistant surface, powder-coated steel construction, and easy installation on any trailer.",0
"Title: Spectra Premium AC Condenser Fan Assembly  
Category: Electronics  
Brand: Spectra Premium  
Description: A high‑quality, OEM‑certified fan assembly that fits seamlessly into air conditioning condensers for reliable, quiet operation.  
Details: Constructed from durable machined metal, it features a performance‑tested motor, OE‑style plug‑and‑play connector, and has been validated to meet OEM specifications.",0
"Title: Momoap ABS Carbon Fiber Front Fog Light Trim  
Category: Automotive Accessories  
Brand: Momoap  
Description: 4‑piece carbon fiber style trim for Mercedes‑Benz A‑Class 2019‑2020 front fog lights.  
Details: Made of ABS plastic with carbon fiber finish, easy 3M adhesive installation, no drilling required.",0
"Title: Runspeed Adult Knee & Shin Protective Pads  
Category: Sports Equipment  
Brand: Runspeed  
Description: Flexible, breathable knee and shin guards for motorcycle, motocross, MTB and other extreme sports.  
Details: One‑size adjustable pads with PE armor shells, EVA cushioning, and vented design for maximum protection and comfort.",0
"Title: Raimondi Smart Grout Float 10""  
Category: Hardware  
Brand: Raimondi  
Description: A lightweight 10-inch rubber float that cuts grout cleanly for easy tile installation.  
Details: Features sharp 3/16"" rubber edges that last 30% longer than traditional floats and a reusable handle for comfortable use.",0
"Title: APPS2Car 3‑in‑1 Magnetic Phone Mount  
Category: Electronics  
Brand: APPS2Car  
Description: A versatile phone holder that can be mounted on the dashboard, windshield or air vent with a powerful suction cup and magnetic base.  
Details: Features six N52 magnets for strong hold, a 360° rotatable swivel, telescopic arm, and one‑hand adjustable design for easy use.",0
"Title: Remote Starter Kit for Acura MDX 2014‑2020  
Category: Automotive Electronics  
Brand: MPC Products  
Description: A complete plug‑in remote starter system that uses the vehicle’s factory keyless entry to start a 2014‑2020 Acura MDX.  
Details: Includes a remote starter, bypass module, and T‑Harness; requires a Windows PC for programming and supports only automatic transmissions.",0
